,concept,height_meters,height_centimeters,height_millimeters,height_inches,height_feet,length_meters,length_centimeters,length_millimeters,length_inches,length_feet,temperature_celsius,temperature_fahrenheit,temperature_kelvin,value_us dollars,value_euros,value_pounds,weight_kilograms,weight_grams,weight_pounds,weight_ounces,width_meters,width_centimeters,width_millimeters,width_inches,width_feet,texture,colour,material,shape,pattern,location,disposition,model_name,Unnamed: 0
7837,carrot,0.06,15.5,40.0,5.1,0.25,0.025,6.1,65.0,6.4,0.2362,20.0,60.0,293.15,1.38,1.2,0.59,50.0,45.0,0.25,1.5,0.005,1.9,18.0,0.5,0.2,['fibrous'],"['orange', 'yellow']",,,[],[],,llama31_8b_standard,7037.0
7838,carrot,0.1,6.2,,6.7,0.2,0.06,15.2,,5.75,0.17,20.0,55.0,293.15,1.18,1.29,0.45,50.0,50.0,2.95,2.5,0.008,6.2,18.5,0.75,0.09,"['fibrous', 'soft']","['orange', 'yellow']",[],"['cylindrical', 'oval', 'truncated cone']",[],,,llama31_8b_standard,7038.0
7839,carrot,0.05,6.1,250.0,6.5,0.2,0.06,6.1,62.0,6.1,0.2,20.5,60.0,293.15,0.69,0.5,0.8,0.092,50.0,0.12,1.9,0.05,7.5,14.5,0.5,0.25,,['orange'],[],"['cylindrical', 'oval', 'round']",[],,,llama31_8b_standard,7039.0
7840,skateboard,0.85,40.64,330.0,28.0,31.75,0.93,91.44,730.0,28.5,28.0,22.5,72.0,293.15,100.0,200.0,50.0,3.5,2.5,12.5,4.5,0.24,30.5,330.0,8.5,8.5,['metallic'],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']",,"['oval', 'rectangle']",[],"['downtown', 'park', 'street']",,llama31_8b_standard,7040.0
7841,skateboard,0.4,72.0,230.0,31.75,32.7,0.9,91.44,650.0,32.5,28.0,20.5,68.0,293.15,49.99,130.45,99.97,4.5,3.5,14.4,4.5,0.35,30.48,254.0,8.0,8.0,['metallic'],,['wood'],"['crescent', 'oval', 'rectangle']",[],"['downtown', 'sidewalk', 'street']",[],llama31_8b_standard,7041.0
7842,skateboard,33.0,33.5,330.0,33.5,31.75,0.9,86.0,330.0,28.5,28.0,22.5,68.0,293.15,80.99,40.95,40.0,3.2,4.5,10.5,5.0,0.3,30.5,330.0,8.0,8.0,[],"['black', 'blue', 'green', 'red', 'white', 'yellow']",[],"['crescent', 'oval', 'rectangle']",[],,[],llama31_8b_standard,7042.0
7843,skateboard,0.45,30.5,330.0,33.5,28.5,0.85,70.0,720.0,33.5,28.0,20.0,68.0,293.15,50.0,150.99,49.99,3.5,1.8,12.0,14.75,0.3,30.48,330.0,8.0,8.75,[],"['black', 'blue', 'green', 'red', 'white', 'yellow']","['aluminium', 'fiberglass', 'steel', 'wood']",,,,[],llama31_8b_standard,7043.0
7844,skateboard,0.35,62.0,730.0,31.75,31.75,0.92,66.04,330.0,31.75,28.5,20.5,72.0,293.15,100.0,99.95,49.99,3.5,1.8,13.5,,0.35,30.5,330.0,8.0,8.25,,"['black', 'blue', 'green', 'red', 'white', 'yellow']","['aluminium', 'fiberglass', 'wood']",,[],[],[],llama31_8b_standard,7044.0
7845,skateboard,29.6,69.5,730.0,32.5,32.0,0.92,90.0,750.0,31.875,28.0,15.2,72.0,293.15,49.99,99.95,49.95,3.0,1.8,10.5,12.5,0.3,30.5,305.0,8.0,10.0,,,,,[],,,llama31_8b_standard,7045.0
7846,skateboard,30.48,60.96,330.0,31.75,32.5,1.2,66.0,635.0,28.0,31.75,22.5,72.0,293.15,89.99,150.0,150.0,3.5,3.5,14.4,8.6,0.33,40.0,330.0,32.5,8.0,[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']",,,[],,[],llama31_8b_standard,7046.0
7847,skateboard,0.61,81.0,730.0,31.75,7.5,0.94,72.0,730.0,33.0,28.75,20.0,70.0,293.15,99.0,80.99,49.99,3.2,2400.0,10.5,10.0,0.25,25.5,330.0,8.0,7.5,[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']","['aluminium', 'fiberglass', 'steel', 'wood']",,[],"['beach', 'downtown', 'park', 'sidewalk', 'street']",[],llama31_8b_standard,7047.0
7848,skateboard,0.35,86.4,730.0,31.5,31.75,0.9144,90.0,730.0,33.5,33.5,20.5,72.0,293.15,45.99,120.5,40.0,4.5,2.5,13.5,6.0,0.24,30.5,330.0,31.75,8.0,,,,"['crescent', 'oval', 'rectangle']",,,[],llama31_8b_standard,7048.0
7849,skateboard,0.35,30.5,330.0,32.5,28.0,0.9,90.5,650.0,32.5,28.5,20.5,72.0,293.15,50.0,150.56,49.99,3.5,2.5,10.0,10.0,0.2,28.0,330.0,8.0,8.5,[],"['black', 'blue', 'green', 'red', 'white', 'yellow']",,,,,[],llama31_8b_standard,7049.0
7850,skateboard,0.9,30.5,330.0,32.0,33.5,0.92,100.0,730.0,32.75,28.0,22.5,68.0,293.15,250.0,129.99,39.99,3.0,1.5,10.0,3.5,0.25,30.5,,8.2,8.0,"['glossy', 'matted']",,"['fiberglass', 'wood']",,[],,[],llama31_8b_standard,7050.0
7851,skateboard,0.35,90.0,305.0,32.5,31.75,0.9,76.2,330.0,,30.0,22.5,72.0,293.15,50.0,150.5,50.0,2.5,3.6,10.4,8.5,0.23,30.48,330.0,28.5,8.5,,"['black', 'blue', 'grey', 'or', 'red', 'silver', 'white']",['cork'],"['circular', 'oval', 'rectangle']",[],"['campus', 'downtown', 'park', 'schoolhouse', 'sidewalk', 'street']",,llama31_8b_standard,7051.0
7852,skateboard,0.3,63.5,330.0,33.5,31.75,0.84,76.0,330.0,33.0,32.0,20.5,75.5,293.15,150.0,50.0,40.0,2.5,2.5,9.5,8.0,0.33,30.48,101.6,8.25,7.5,[],,,"['oval', 'rectangle']",[],"['driveway', 'schoolyard', 'sidewalk', 'street']",[],llama31_8b_standard,7052.0
7853,skateboard,0.3,28.0,760.0,31.75,31.75,0.86,66.7,330.0,32.75,31.75,20.0,68.5,293.15,75.99,70.95,50.0,2.5,2.5,10.8,12.5,0.3,33.0,305.0,8.1,8.0,,"['black', 'blue', 'grey', 'red', 'white', 'yellow']",,,,,[],llama31_8b_standard,7053.0
7854,skateboard,0.3,30.48,,32.5,7.5,0.9,70.5,730.0,33.0,28.25,22.5,72.0,293.15,50.0,130.5,49.99,2.5,3.5,13.6,4.5,0.35,20.5,330.0,8.5,7.5,[],,,"['crescent', 'oval', 'rectangle', 'semicircle']",,[],[],llama31_8b_standard,7054.0
7855,skateboard,0.35,60.96,330.0,,33.0,0.92,89.5,330.0,31.5,28.0,20.5,70.0,293.15,50.0,150.0,99.99,3.5,1500.0,,35.9,0.32,30.5,260.0,8.0,9.0,[],"['black', 'blue', 'green', 'grey', 'red', 'white', 'yellow']",[],"['oval', 'rectangle']",[],,"['aggressive', 'bold', 'playful']",llama31_8b_standard,7055.0
7856,skateboard,0.3,90.5,330.0,32.5,28.5,0.9,69.5,730.0,28.5,28.5,20.0,72.0,293.15,79.95,100.0,99.0,4.5,3.5,13.2,,0.25,23.0,305.0,31.75,8.5,[],"['black', 'blue', 'green', 'grey', 'orange', 'purple', 'red', 'white', 'yellow']",['wood'],,[],,,llama31_8b_standard,7056.0
7857,skateboard,0.61,70.5,,31.75,32.0,0.9,70.0,720.0,28.5,28.5,20.5,72.0,,50.0,200.0,49.99,3.5,1400.0,,2.5,0.33,30.48,330.0,31.75,8.0,[],,,"['circular', 'oval', 'rectangle', 'round', 'square']",,,[],llama31_8b_standard,7057.0
7858,skateboard,0.3,60.96,330.0,32.0,32.0,0.91,90.0,650.0,,31.875,20.0,64.4,288.15,150.0,200.99,49.95,3.5,2.7,12.5,4.5,0.23,40.64,330.0,8.0,8.0,[],"['black', 'blue', 'green', 'grey', 'orange', 'purple', 'red', 'white', 'yellow']",,,[],[],,llama31_8b_standard,7058.0
7859,skateboard,0.35,28.5,330.0,31.75,31.75,0.85,60.96,730.0,28.5,33.0,20.0,72.0,288.15,200.0,250.5,129.99,2.5,2.5,8.5,5.0,0.25,40.6,330.0,31.75,8.0,[],,['wood'],,[],,,llama31_8b_standard,7059.0
7860,tie,0.9,148.5,,58.0,0.25,1.5,145.0,,58.0,0.75,21.5,70.5,293.15,10.5,15.99,25.0,0.2,200.0,0.5,4.8,3.5,7.6,,3.5,2.5,[],,"['cotton', 'silk', 'wool']","['bow', 'knot']",[],,[],llama31_8b_standard,7060.0
7861,tie,0.45,148.0,145.0,63.0,0.65,1.5,145.0,152.0,58.0,3.5,22.5,65.0,293.15,5.99,15.99,15.99,0.2,60.0,2.2,2.4,4.5,7.5,60.0,2.5,0.25,[],,"['cotton', 'leather', 'nylon', 'silk', 'wool']",['bow'],[],,[],llama31_8b_standard,7061.0
7862,tie,0.45,145.0,,58.0,4.5,1.5,148.5,145.0,58.5,3.25,22.5,68.0,298.15,15.99,12.99,5.0,0.15,120.0,2.5,2.5,0.15,7.6,,2.5,0.1,,,"['cotton', 'nylon', 'silk', 'wool']","['bow', 'bowl', 'knot']",[],['office'],['fashionable'],llama31_8b_standard,7062.0
7863,tie,1.5,14.5,143.0,3.5,0.5,1.5,145.0,450.0,54.0,1.5,20.5,68.0,298.15,10.5,15.99,15.99,0.5,75.0,1.4,2.0,0.15,7.6,120.0,3.25,3.25,[],,,['bow'],[],,[],llama31_8b_standard,7063.0
7864,tie,0.65,15.2,145.0,58.5,1.5,1.5,145.0,,58.0,2.4,22.5,72.0,310.15,15.99,10.99,15.99,0.1,60.0,0.5,2.5,0.04,7.5,140.0,2.5,4.25,[],,,,[],,,llama31_8b_standard,7064.0
7865,tie,1.5,148.0,160.0,3.5,3.25,1.5,140.0,600.0,57.0,0.5,21.5,68.0,293.15,25.99,20.95,15.99,0.15,43.0,0.5,2.5,0.07,7.5,120.0,2.5,0.65,,"['beige', 'black', 'grey', 'navy blue', 'seal brown', 'tan', 'white']","['cotton', 'silk', 'wool']",,[],,[],llama31_8b_standard,7065.0
7866,tie,1.4,40.0,,14.5,0.5,1.5,145.0,140.0,58.0,0.5,22.5,68.5,298.15,20.95,25.99,15.0,0.125,45.0,1.5,2.5,0.15,7.6,70.0,2.5,2.5,[],,,,,,[],llama31_8b_standard,7066.0
7867,tie,1.5,,320.0,13.5,0.8,0.6,120.0,450.0,58.0,3.25,21.5,68.0,293.15,20.99,15.99,10.99,0.25,250.0,0.25,2.5,0.15,6.5,140.0,2.5,3.5,,,,,[],,['fashionable'],llama31_8b_standard,7067.0
7868,tie,0.5,147.32,152.0,13.5,0.6,1.5,147.32,145.0,58.0,3.25,22.5,72.0,298.15,20.0,15.0,20.0,0.35,80.0,1.5,2.5,0.07,8.5,68.5,3.5,2.0,[],"['black', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']",,"['bow', 'circular', 'oval', 'rectangle', 'square']",[],,[],llama31_8b_standard,7068.0
7869,tie,1.4,140.0,160.0,58.5,0.25,1.5,54.0,140.0,57.0,4.25,20.5,68.0,310.15,20.0,10.99,20.0,0.15,60.0,2.5,2.5,0.15,7.5,140.0,2.5,2.5,[],,,"['oval', 'square', 'triangle']",[],,[],llama31_8b_standard,7069.0
7870,tie,0.375,140.0,140.0,58.0,1.5,0.6,145.0,,58.0,1.5,20.5,68.0,310.15,20.5,15.95,10.99,0.1,120.0,0.75,2.5,0.07,7.6,130.0,3.25,3.5,[],"['black', 'blue', 'grey', 'navy blue', 'red', 'seal brown', 'white']","['cotton', 'nylon', 'silk', 'wool']",,[],"['church', 'office', 'temple']",,llama31_8b_standard,7070.0
7871,tie,0.8,,145.0,3.5,0.6,0.58,140.5,450.0,59.0,3.25,21.5,68.0,305.15,10.99,15.99,10.95,0.1,43.0,0.5,3.2,0.15,7.6,120.0,2.5,2.5,,,,,[],"['office', 'restaurant']",,llama31_8b_standard,7071.0
7872,tie,0.45,148.5,140.0,58.0,0.5,1.5,147.0,145.0,57.5,0.65,21.5,68.3,298.15,15.99,5.0,15.99,0.1,43.9,0.1,2.5,0.07,7.5,110.0,2.5,0.8,,,,"['bow', 'claw', 'monkey']",[],"['home', 'office']",[],llama31_8b_standard,7072.0
7873,tie,2.0,12.5,145.0,14.5,0.25,1.5,144.0,450.0,58.0,1.5,20.5,68.0,295.15,15.99,10.99,15.5,0.15,150.0,0.5,2.5,6.4,7.6,120.0,2.5,3.5,,,,"['bow', 'knot', 'monkey', 'square']",[],,[],llama31_8b_standard,7073.0
7874,tie,0.4,147.0,145.0,60.0,0.75,1.5,130.0,350.0,57.0,0.5,22.5,68.0,293.15,12.99,20.0,20.0,0.1,50.0,0.5,2.4,0.07,7.5,55.56,2.5,0.1,,,,,,['office'],[],llama31_8b_standard,7074.0
7875,tie,1.5,145.0,,12.0,0.3,1.3,140.0,,57.0,3.25,22.0,70.0,298.15,20.99,15.95,20.5,0.5,50.0,2.5,3.2,0.15,7.5,45.0,2.5,0.0625,,,,"['oblong', 'rectangle']",[],"['church', 'office', 'schoolhouse']",['fashionable'],llama31_8b_standard,7075.0
7876,tie,1.7,14.5,145.0,13.5,3.25,1.5,47.0,140.0,58.5,2.75,22.5,73.4,294.26,10.99,10.99,20.95,0.35,45.0,3.5,2.5,7.62,7.5,60.0,3.25,3.25,,,"['cotton', 'nylon', 'silk', 'wool']",,[],,['fashionable'],llama31_8b_standard,7076.0
7877,tie,1.5,145.0,155.0,3.5,0.25,1.4,140.0,450.0,58.0,3.25,22.5,68.0,298.15,15.99,15.9,5.5,0.05,40.0,2.5,2.5,1.9,7.6,120.0,3.5,3.25,,,[],,[],,[],llama31_8b_standard,7077.0
7878,tie,1.8,15.5,142.5,3.5,3.25,1.6,145.0,140.0,58.0,1.5,22.5,70.5,293.15,25.99,5.99,25.0,0.1,70.0,0.3,1.2,0.15,7.5,68.0,2.5,3.5,,,,"['oval', 'rectangle', 'triangle']",[],"['church', 'restaurant', 'workplace']",,llama31_8b_standard,7078.0
7879,tie,0.6,140.0,140.0,2.75,0.35,0.45,140.0,140.0,57.5,4.0,20.0,68.0,298.15,20.99,10.99,20.0,0.1,80.0,1.76,2.5,0.1,8.5,,2.5,2.5,[],"['black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']",,['bow'],[],,['fashionable'],llama31_8b_standard,7079.0
7880,backpack,0.5,35.0,400.0,18.0,2.75,0.5,35.0,550.0,22.0,2.5,20.5,55.2,293.15,50.0,50.0,20.0,1.5,1000.0,2.5,,0.35,32.0,330.0,16.0,2.4,[],"['beige', 'black', 'blue', 'green', 'grey', 'red', 'seal brown', 'tan']","['leather', 'nylon', 'polyester']",['rectangle'],[],[],,llama31_8b_standard,7080.0
7881,backpack,0.5,42.0,450.0,18.0,2.0,35.0,45.72,450.0,19.5,2.5,20.5,50.0,298.15,50.0,50.0,20.0,1.5,1.5,,1.2,0.35,28.0,400.0,12.0,1.5,,,,"['circular', 'oval', 'rectangle', 'square']",[],"['campus', 'gym', 'outdoor', 'schoolhouse', 'workplace']",[],llama31_8b_standard,7081.0
7882,backpack,0.5,40.0,600.0,20.0,2.5,0.4,,450.0,24.0,26.0,20.5,68.0,298.15,50.0,50.0,20.0,1.5,1.5,,2.5,0.4,30.0,350.0,12.5,1.5,[],"['black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan']","['leather', 'nylon', 'polyester']","['rectangle', 'square']",[],,[],llama31_8b_standard,7082.0
7883,backpack,0.3,30.5,550.0,18.0,0.8,0.7,45.0,500.0,24.5,,22.5,60.0,293.15,50.0,120.0,20.0,1.5,1000.0,,1.5,0.3,35.0,400.0,16.0,1.2,[],,"['cotton', 'leather', 'nylon', 'polyester']","['oval', 'rectangle']",[],"['backyard', 'beach', 'park', 'schoolhouse', 'street']",[],llama31_8b_standard,7083.0
7884,backpack,0.3,30.0,650.0,16.0,24.0,0.5,40.0,300.0,18.0,1.2,22.5,70.0,293.15,25.0,49.95,15.99,1.5,1000.0,4.0,,0.35,35.0,380.0,12.0,1.7,[],,[],"['oblong', 'rectangle', 'square']",[],"['campus', 'outdoor', 'schoolhouse']",[],llama31_8b_standard,7084.0
7885,backpack,0.4,43.0,450.0,22.0,,0.35,40.0,400.0,20.0,2.0,20.0,59.0,293.15,69.99,50.0,50.0,1.5,1.5,,2.5,0.35,30.0,,15.0,24.0,,"['black', 'blue', 'green', 'grey', 'red', 'seal brown', 'yellow']","['leather', 'nylon', 'polyester']","['rectangle', 's-shape']",[],,,llama31_8b_standard,7085.0
7886,backpack,0.5,35.0,800.0,22.0,1.5,0.5,40.0,400.0,22.0,26.0,20.5,68.0,298.15,50.0,40.0,50.0,1.5,800.0,3.9,,0.3,30.0,350.0,12.0,1.8,[],,,"['oblong', 'rectangle', 'square']",,,,llama31_8b_standard,7086.0
7887,backpack,0.5,38.0,700.0,21.0,12.0,0.5,40.0,650.0,16.0,2.0,22.5,68.0,293.15,50.99,50.0,20.0,1.5,1000.0,,3.0,30.0,28.0,,12.5,1.5,,"['black', 'blue', 'green', 'grey', 'red', 'seal brown']",,,[],,['fashionable'],llama31_8b_standard,7087.0
7888,backpack,0.25,,500.0,12.5,1.5,0.4,43.0,550.0,18.0,2.0,20.5,68.0,298.15,99.95,120.0,50.0,1.5,1.2,,2.4,0.4,40.0,330.0,12.0,22.0,[],,,['rectangle'],[],,,llama31_8b_standard,7088.0
7889,backpack,0.55,35.0,,22.0,1.2,0.65,40.6,550.0,17.0,2.5,22.5,55.0,293.15,25.0,50.0,40.0,0.5,1.5,2.5,2.5,0.6,30.0,400.0,24.0,1.5,[],,"['cotton', 'leather', 'nylon', 'polyester']","['rectangle', 's-shape']",[],,,llama31_8b_standard,7089.0
7890,backpack,0.5,35.0,350.0,18.0,2.4,0.4,40.0,550.0,20.0,2.0,22.5,55.0,293.15,50.0,50.0,30.0,1.5,1000.0,,2.5,0.3,30.0,420.0,12.0,20.0,,,,"['rectangle', 'square']",[],,['personal'],llama31_8b_standard,7090.0
7891,backpack,40.0,35.0,400.0,24.0,12.0,0.5,36.0,560.0,24.0,2.5,20.5,68.0,293.15,50.0,50.0,40.0,0.5,400.0,2.5,2.5,0.4,32.0,380.0,13.0,2.0,,"['black', 'blue', 'green', 'grey', 'red', 'seal brown']","['cotton', 'fabric', 'leather', 'nylon', 'polyester']","['oval', 'rectangle', 's-shape', 'square', 'triangle']",[],[],,llama31_8b_standard,7091.0
7892,backpack,0.3,35.5,550.0,20.0,2.0,40.0,35.0,500.0,25.0,2.0,22.0,72.0,298.15,50.0,120.0,20.0,2.5,1.4,2.5,2.5,0.3,30.0,440.0,13.0,22.0,[],,,['rectangle'],[],,[],llama31_8b_standard,7092.0
7893,backpack,0.3,43.0,460.0,12.0,2.0,0.45,40.0,800.0,20.0,2.5,20.5,60.0,293.15,50.0,89.99,50.0,0.5,1000.0,1.5,1.5,0.35,30.0,350.0,22.0,12.0,[],"['black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'white']",,"['cylindrical', 'oval', 'rectangle']",[],,[],llama31_8b_standard,7093.0
7894,backpack,0.35,35.0,450.0,22.0,2.0,0.5,30.0,500.0,,2.5,22.5,68.0,293.15,50.0,50.0,50.0,3.5,800.0,,3.2,,35.0,370.0,12.0,1.5,[],"['black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown']",,,[],,"['fashionable', 'portable', 'utilitarian']",llama31_8b_standard,7094.0
7895,backpack,0.4,45.0,650.0,24.5,24.5,0.8,35.0,550.0,16.5,2.5,18.5,68.0,293.15,50.0,50.0,35.0,1.2,1.2,4.5,2.5,0.3,30.0,440.0,12.5,2.5,[],,,"['oval', 'rectangle', 'square']",[],,[],llama31_8b_standard,7095.0
7896,backpack,0.5,35.0,560.0,24.0,1.8,0.5,30.0,420.0,17.0,24.5,20.0,68.0,293.15,50.0,30.99,20.0,1.5,,2.5,2.5,0.3,30.0,,11.0,14.0,[],"['black', 'blue', 'green', 'grey', 'navy blue', 'red', 'seal brown', 'tan']","['cotton', 'fabric', 'leather', 'nylon', 'polyester']",,[],,"['fashionable', 'personal']",llama31_8b_standard,7096.0
7897,backpack,0.4,37.0,450.0,24.0,1.5,0.5,,,20.5,0.7,18.5,65.0,293.15,50.0,75.0,30.0,1.5,1000.0,,1.5,0.35,26.0,400.0,15.75,10.2,,[],,['rectangle'],[],,,llama31_8b_standard,7097.0
7898,backpack,30.48,,550.0,12.0,2.5,0.5,43.0,750.0,24.0,2.0,15.6,50.0,293.15,30.0,50.99,50.0,3.5,1.5,3.5,,0.25,25.4,350.0,26.0,1.5,,,[],['rectangle'],[],,,llama31_8b_standard,7098.0
7899,backpack,0.6,45.0,440.0,18.0,12.0,0.6,45.0,450.0,,1.5,20.5,68.0,293.15,50.0,49.99,50.0,2.5,1200.0,3.5,2.5,0.4,,300.0,14.0,1.2,,"['black', 'blue', 'green', 'grey', 'purple', 'red', 'seal brown', 'yellow']",,"['rectangle', 'round']",[],"['beach', 'park', 'schoolhouse', 'street']",[],llama31_8b_standard,7099.0
7900,cake,0.2,15.24,75.0,2.5,0.75,0.25,20.0,150.0,6.5,0.5,22.0,75.2,298.15,25.99,5.99,3.25,0.5,250.0,2.5,1.75,0.2,20.0,150.0,10.0,0.75,,,,,[],,,llama31_8b_standard,7100.0
7901,cake,0.15,15.0,150.0,3.5,2.5,0.25,20.5,150.0,6.5,0.5,18.0,72.0,310.15,2.95,2.5,4.99,0.5,250.0,2.5,10.0,0.3,15.0,150.0,8.5,0.33,,,[],[],[],,['sweet'],llama31_8b_standard,7101.0
7902,cake,0.2,10.2,,2.5,0.5,0.15,20.0,120.0,8.5,0.333333333,22.0,72.0,293.15,5.0,5.5,3.14,0.25,250.0,2.5,12.0,0.2,20.0,180.0,8.5,10.0,['soft'],,[],,,,"['edible', 'sweet']",llama31_8b_standard,7102.0
7903,cake,0.25,15.24,120.0,2.5,2.5,0.3,20.0,150.0,8.5,0.6,25.0,350.0,298.15,5.5,2.5,5.5,1.5,250.0,2.5,12.0,0.2,20.0,,8.5,2.75,[],[],[],,[],"['bakery', 'food court', 'home', 'kitchen', 'restaurant']",,llama31_8b_standard,7103.0
7904,cake,0.15,10.2,120.0,4.7,0.5,0.25,15.0,150.0,8.5,0.5,20.0,74.0,320.15,4.95,2.49,4.99,0.5,250.0,2.5,12.0,0.2,20.0,180.0,8.5,,,"['black', 'pink', 'red', 'seal brown', 'white', 'yellow']",,,[],,"['edible', 'sweet']",llama31_8b_standard,7104.0
7905,cake,0.15,,150.0,8.5,0.3,0.3,25.0,150.0,6.7,0.5,20.0,75.0,310.15,5.99,4.5,5.99,0.5,1200.0,2.5,12.7,0.2,15.24,150.0,8.5,2.0,,"['cream', 'gold', 'green', 'pink', 'red', 'seal brown', 'white', 'yellow']",,,[],,"['edible', 'sweet']",llama31_8b_standard,7105.0
7906,cake,0.15,15.0,120.0,2.5,4.5,0.3,15.0,180.0,8.5,0.5,23.0,75.2,310.15,4.99,5.5,3.5,1.5,250.0,2.5,12.75,0.25,20.0,150.0,8.5,0.5,[],"['beige', 'or', 'silver']",,[],,,,llama31_8b_standard,7106.0
7907,cake,0.25,15.24,150.0,8.5,,0.3,20.0,180.0,9.0,0.7,23.5,72.0,293.15,2.5,5.5,5.99,0.5,250.0,2.5,16.0,0.2,20.0,140.0,8.5,12.0,,,[],"['circle', 'heart', 'oval', 'rectangle', 'ring', 'round', 'square']",[],,,llama31_8b_standard,7107.0
7908,cake,0.2,10.5,100.0,3.5,0.25,0.2,20.0,150.0,8.0,,25.0,75.0,298.15,3.5,2.5,5.5,0.5,350.0,1.5,16.8,0.25,20.5,150.0,8.5,0.5,['soft'],,,,,,,llama31_8b_standard,7108.0
7909,cake,0.2,20.0,70.0,2.5,0.4,,20.0,150.0,8.5,0.75,20.5,70.0,323.15,2.5,2.5,5.0,1.2,250.0,2.5,16.0,0.25,15.24,150.0,9.45,0.3,,,[],,[],,,llama31_8b_standard,7109.0
7910,cake,0.2,10.5,120.0,2.5,0.5,0.2,20.0,120.0,10.5,0.5,20.0,98.6,288.35,5.0,2.5,3.45,0.5,250.0,2.0,12.0,0.25,20.0,120.0,8.0,0.5,[],"['blue', 'gold', 'pink', 'red', 'seal brown', 'white', 'yellow']",,,[],,,llama31_8b_standard,7110.0
7911,cake,0.2,12.0,80.0,2.5,0.8,0.3,20.0,170.0,8.0,0.5,20.0,75.0,293.15,3.49,3.5,5.25,0.5,250.0,2.5,1.75,0.25,20.0,140.0,8.0,1.2,,,,[],[],,['sweet'],llama31_8b_standard,7111.0
7912,cake,0.15,10.2,55.88,8.25,0.5,0.25,20.0,120.0,8.0,0.6,20.0,72.0,294.26,3.29,5.99,5.99,1.8,150.0,2.5,1.75,0.2,20.0,,8.0,0.5,['smooth'],"['blue', 'pink', 'red', 'seal brown', 'white', 'yellow']",,,[],"['bakery', 'home', 'kitchen', 'restaurant', 'shop']",[],llama31_8b_standard,7112.0
7913,cake,0.25,10.0,80.0,2.25,0.75,0.2,15.0,120.0,8.5,0.75,20.5,72.0,323.15,5.5,5.99,5.5,1.2,250.0,2.0,12.67,0.25,20.0,150.0,8.5,0.333,['soft'],,[],"['circle', 'heart', 'rectangle', 'round', 'square', 'star']",[],,['sweet'],llama31_8b_standard,7113.0
7914,cake,0.2,15.24,120.0,6.0,0.3,0.2,10.0,150.0,7.9,0.5,25.0,75.2,293.15,10.99,2.5,5.0,0.5,250.0,2.5,12.7,0.2,20.0,150.0,8.5,0.5,,,[],,[],"['bakery', 'grocery', 'home', 'kitchen', 'restaurant', 'store']",,llama31_8b_standard,7114.0
7915,cake,0.2,10.5,85.0,8.5,0.25,0.25,20.0,150.0,8.5,2.0,20.0,75.0,318.35,5.5,4.5,3.5,1.35,250.0,3.5,12.0,0.2,20.0,145.0,10.0,0.75,[],,,,[],,,llama31_8b_standard,7115.0
7916,cake,,15.24,150.0,3.5,0.5,0.3,20.0,200.0,8.5,0.5,20.0,72.0,293.15,4.99,5.5,4.5,1.5,250.0,2.5,16.0,0.2,20.0,180.0,8.5,0.6,,,,,[],,,llama31_8b_standard,7116.0
7917,cake,0.3,15.0,60.0,2.5,0.5,0.3,15.0,150.0,8.0,0.25,21.0,75.0,310.15,3.5,5.99,2.5,0.5,250.0,2.5,12.0,0.2,25.0,150.0,8.5,0.5,,,,,[],"['bakery', 'cafeteria', 'coffee shop', 'home', 'kitchen', 'office', 'reception', 'restaurant', 'room', 'schoolhouse']",,llama31_8b_standard,7117.0
7918,cake,0.2,10.0,100.0,8.0,0.5,0.25,20.0,180.0,8.0,0.75,20.0,72.0,310.15,3.5,5.95,2.5,0.5,250.0,2.5,24.59,0.2,15.2,150.0,8.5,0.2,[],"['cream', 'gold', 'pink', 'red', 'seal brown', 'white']",[],,[],,['sweet'],llama31_8b_standard,7118.0
7919,cake,0.2,15.24,80.0,4.5,0.75,0.15,15.2,150.0,8.0,0.5,25.5,70.0,293.15,3.95,5.5,3.5,0.75,250.0,2.4,1.76,0.25,20.0,150.0,8.5,1.0,[],"['blue', 'gold', 'pink', 'red', 'seal brown', 'white', 'yellow']",,,[],[],,llama31_8b_standard,7119.0
7920,sports ball,,4.3,216.0,,4.3,22.0,,220.0,8.0,6.4,28.3,72.0,293.15,5.99,49.99,4.5,0.45,420.0,16.0,16.0,0.19,20.0,22.86,23.3,0.78,,"['black', 'blue', 'green', 'red', 'white']","['cork', 'fabric', 'leather', 'rubber']",,[],,[],llama31_8b_standard,7120.0
7921,sports ball,22.0,20.0,,8.66,0.93,0.23,22.0,183.0,6.7,8.46,20.5,72.0,,20.0,49.99,4.38,0.45,420.0,15.0,4.5,0.22,11.0,173.04,22.0,0.9,,,,"['ball', 'sphere']",[],,[],llama31_8b_standard,7121.0
