model,concept,domain,ctx_true_mean,ctx_true_std,runs
qwen2.5:1.5b,wine glass,colour,0.07692307692307693,0.2773500981126145,13
qwen2.5:1.5b,wine glass,context,0.3076923076923077,0.48038446141526137,13
qwen2.5:1.5b,wine glass,disposition,0.38461538461538464,0.5063696835418333,13
qwen2.5:1.5b,wine glass,function,0.8461538461538461,0.3755338080994054,13
qwen2.5:1.5b,wine glass,location,0.07692307692307693,0.2773500981126145,13
qwen2.5:1.5b,wine glass,material,0.9230769230769231,0.2773500981126145,13
qwen2.5:1.5b,wine glass,pattern,0.15384615384615385,0.3755338080994054,13
qwen2.5:1.5b,wine glass,scenario,0.07692307692307693,0.2773500981126145,13
qwen2.5:1.5b,wine glass,shape,1.0,0.0,13
qwen2.5:1.5b,wine glass,size,0.6153846153846154,0.5063696835418333,13
qwen2.5:1.5b,wine glass,temperature,0.5384615384615384,0.5188745216627708,13
qwen2.5:1.5b,wine glass,texture,0.5384615384615384,0.5188745216627708,13
qwen2.5:1.5b,wine glass,value,0.3076923076923077,0.48038446141526137,13
qwen2.5:1.5b,wine glass,weight,0.23076923076923078,0.4385290096535146,13
qwen2.5:1.5b,zebra,colour,0.3333333333333333,0.5773502691896258,3
qwen2.5:1.5b,zebra,context,0.6666666666666666,0.5773502691896258,3
qwen2.5:1.5b,zebra,disposition,0.0,0.0,3
qwen2.5:1.5b,zebra,function,0.6666666666666666,0.5773502691896258,3
qwen2.5:1.5b,zebra,location,0.3333333333333333,0.5773502691896258,3
qwen2.5:1.5b,zebra,material,0.0,0.0,3
qwen2.5:1.5b,zebra,pattern,0.3333333333333333,0.5773502691896258,3
qwen2.5:1.5b,zebra,scenario,1.0,0.0,3
qwen2.5:1.5b,zebra,shape,0.6666666666666666,0.5773502691896258,3
qwen2.5:1.5b,zebra,size,0.0,0.0,3
qwen2.5:1.5b,zebra,temperature,0.0,0.0,3
qwen2.5:1.5b,zebra,texture,0.6666666666666666,0.5773502691896258,3
qwen2.5:1.5b,zebra,value,1.0,0.0,3
qwen2.5:1.5b,zebra,weight,0.6666666666666666,0.5773502691896258,3
qwen2.5:7b,TV,colour,0.75,0.4522670168666455,12
qwen2.5:7b,TV,context,0.9166666666666666,0.28867513459481287,12
qwen2.5:7b,TV,disposition,0.0,0.0,12
qwen2.5:7b,TV,function,1.0,0.0,12
qwen2.5:7b,TV,location,1.0,0.0,12
qwen2.5:7b,TV,material,0.8333333333333334,0.3892494720807615,12
qwen2.5:7b,TV,pattern,0.0,0.0,12
qwen2.5:7b,TV,scenario,0.0,0.0,12
qwen2.5:7b,TV,shape,0.5833333333333334,0.5149286505444373,12
qwen2.5:7b,TV,size,1.0,0.0,12
qwen2.5:7b,TV,temperature,0.0,0.0,12
qwen2.5:7b,TV,texture,0.0,0.0,12
qwen2.5:7b,TV,value,0.5,0.5222329678670935,12
qwen2.5:7b,TV,weight,0.4166666666666667,0.5149286505444373,12
qwen2.5:7b,airplane,colour,0.0,0.0,18
qwen2.5:7b,airplane,context,1.0,0.0,18
qwen2.5:7b,airplane,disposition,0.05555555555555555,0.23570226039551584,18
qwen2.5:7b,airplane,function,1.0,0.0,18
qwen2.5:7b,airplane,location,0.8888888888888888,0.32338083338177726,18
qwen2.5:7b,airplane,material,0.9444444444444444,0.23570226039551584,18
qwen2.5:7b,airplane,pattern,0.0,0.0,18
qwen2.5:7b,airplane,scenario,0.6111111111111112,0.5016313257045503,18
qwen2.5:7b,airplane,shape,1.0,0.0,18
qwen2.5:7b,airplane,size,1.0,0.0,18
qwen2.5:7b,airplane,temperature,0.0,0.0,18
qwen2.5:7b,airplane,texture,0.0,0.0,18
qwen2.5:7b,airplane,value,0.0,0.0,18
qwen2.5:7b,airplane,weight,0.2222222222222222,0.4277926319464986,18
qwen2.5:7b,apple,colour,1.0,0.0,4
qwen2.5:7b,apple,context,0.5,0.5773502691896257,4
qwen2.5:7b,apple,disposition,0.0,0.0,4
qwen2.5:7b,apple,function,0.75,0.5,4
qwen2.5:7b,apple,location,1.0,0.0,4
qwen2.5:7b,apple,material,0.0,0.0,4
qwen2.5:7b,apple,pattern,0.0,0.0,4
qwen2.5:7b,apple,scenario,0.5,0.5773502691896257,4
qwen2.5:7b,apple,shape,1.0,0.0,4
qwen2.5:7b,apple,size,1.0,0.0,4
qwen2.5:7b,apple,temperature,0.0,0.0,4
qwen2.5:7b,apple,texture,1.0,0.0,4
qwen2.5:7b,apple,value,0.0,0.0,4
qwen2.5:7b,apple,weight,0.25,0.5,4
qwen2.5:7b,backpack,colour,1.0,0.0,20
qwen2.5:7b,backpack,context,0.7,0.4701623459816272,20
qwen2.5:7b,backpack,disposition,0.0,0.0,20
qwen2.5:7b,backpack,function,1.0,0.0,20
qwen2.5:7b,backpack,location,1.0,0.0,20
qwen2.5:7b,backpack,material,1.0,0.0,20
qwen2.5:7b,backpack,pattern,0.3,0.47016234598162726,20
qwen2.5:7b,backpack,scenario,0.6,0.5026246899500345,20
qwen2.5:7b,backpack,shape,1.0,0.0,20
qwen2.5:7b,backpack,size,1.0,0.0,20
qwen2.5:7b,backpack,temperature,0.0,0.0,20
qwen2.5:7b,backpack,texture,0.1,0.30779350562554625,20
qwen2.5:7b,backpack,value,0.0,0.0,20
qwen2.5:7b,backpack,weight,0.15,0.36634754853252327,20
qwen2.5:7b,banana,colour,1.0,0.0,20
qwen2.5:7b,banana,context,1.0,0.0,20
qwen2.5:7b,banana,disposition,0.0,0.0,20
qwen2.5:7b,banana,function,1.0,0.0,20
qwen2.5:7b,banana,location,1.0,0.0,20
qwen2.5:7b,banana,material,0.1,0.30779350562554625,20
qwen2.5:7b,banana,pattern,0.0,0.0,20
qwen2.5:7b,banana,scenario,1.0,0.0,20
qwen2.5:7b,banana,shape,1.0,0.0,20
qwen2.5:7b,banana,size,1.0,0.0,20
qwen2.5:7b,banana,temperature,0.15,0.3663475485325232,20
qwen2.5:7b,banana,texture,0.95,0.22360679774997894,20
qwen2.5:7b,banana,value,0.0,0.0,20
qwen2.5:7b,banana,weight,0.1,0.3077935056255462,20
qwen2.5:7b,baseball bat,colour,0.0,0.0,20
qwen2.5:7b,baseball bat,context,0.35,0.4893604849295929,20
qwen2.5:7b,baseball bat,disposition,0.0,0.0,20
qwen2.5:7b,baseball bat,function,1.0,0.0,20
qwen2.5:7b,baseball bat,location,0.05,0.22360679774997896,20
qwen2.5:7b,baseball bat,material,1.0,0.0,20
qwen2.5:7b,baseball bat,pattern,0.1,0.3077935056255462,20
qwen2.5:7b,baseball bat,scenario,0.05,0.22360679774997894,20
qwen2.5:7b,baseball bat,shape,1.0,0.0,20
qwen2.5:7b,baseball bat,size,1.0,0.0,20
qwen2.5:7b,baseball bat,temperature,0.0,0.0,20
qwen2.5:7b,baseball bat,texture,0.9,0.3077935056255462,20
qwen2.5:7b,baseball bat,value,0.05,0.22360679774997896,20
qwen2.5:7b,baseball bat,weight,1.0,0.0,20
qwen2.5:7b,baseball glove,colour,1.0,0.0,20
qwen2.5:7b,baseball glove,context,0.9,0.3077935056255462,20
qwen2.5:7b,baseball glove,disposition,0.0,0.0,20
qwen2.5:7b,baseball glove,function,1.0,0.0,20
qwen2.5:7b,baseball glove,location,0.85,0.3663475485325232,20
qwen2.5:7b,baseball glove,material,1.0,0.0,20
qwen2.5:7b,baseball glove,pattern,0.1,0.3077935056255462,20
qwen2.5:7b,baseball glove,scenario,0.9,0.3077935056255462,20
qwen2.5:7b,baseball glove,shape,1.0,0.0,20
qwen2.5:7b,baseball glove,size,1.0,0.0,20
qwen2.5:7b,baseball glove,temperature,0.0,0.0,20
qwen2.5:7b,baseball glove,texture,1.0,0.0,20
qwen2.5:7b,baseball glove,value,0.0,0.0,20
qwen2.5:7b,baseball glove,weight,0.55,0.5104177855340405,20
qwen2.5:7b,bear,colour,0.9411764705882353,0.24253562503633297,17
qwen2.5:7b,bear,context,0.8235294117647058,0.39295262399668784,17
qwen2.5:7b,bear,disposition,0.7058823529411765,0.4696682183138621,17
qwen2.5:7b,bear,function,0.5294117647058824,0.5144957554275265,17
qwen2.5:7b,bear,location,1.0,0.0,17
qwen2.5:7b,bear,material,0.058823529411764705,0.24253562503633297,17
qwen2.5:7b,bear,pattern,0.23529411764705882,0.4372373160976031,17
qwen2.5:7b,bear,scenario,0.7058823529411765,0.4696682183138622,17
qwen2.5:7b,bear,shape,0.9411764705882353,0.24253562503633297,17
qwen2.5:7b,bear,size,1.0,0.0,17
qwen2.5:7b,bear,temperature,0.0,0.0,17
qwen2.5:7b,bear,texture,0.5882352941176471,0.5072996561958923,17
qwen2.5:7b,bear,value,0.0,0.0,17
qwen2.5:7b,bear,weight,0.9411764705882353,0.24253562503633297,17
qwen2.5:7b,bed,colour,1.0,0.0,20
qwen2.5:7b,bed,context,0.45,0.5104177855340404,20
qwen2.5:7b,bed,disposition,0.1,0.3077935056255462,20
qwen2.5:7b,bed,function,1.0,0.0,20
qwen2.5:7b,bed,location,1.0,0.0,20
qwen2.5:7b,bed,material,1.0,0.0,20
qwen2.5:7b,bed,pattern,0.55,0.5104177855340405,20
qwen2.5:7b,bed,scenario,0.2,0.41039134083406165,20
qwen2.5:7b,bed,shape,1.0,0.0,20
qwen2.5:7b,bed,size,1.0,0.0,20
qwen2.5:7b,bed,temperature,0.0,0.0,20
qwen2.5:7b,bed,texture,0.7,0.47016234598162726,20
qwen2.5:7b,bed,value,0.0,0.0,20
qwen2.5:7b,bed,weight,0.05,0.22360679774997894,20
qwen2.5:7b,bench,colour,0.2,0.41039134083406165,20
qwen2.5:7b,bench,context,0.6,0.5026246899500346,20
qwen2.5:7b,bench,disposition,0.1,0.30779350562554625,20
qwen2.5:7b,bench,function,0.9,0.3077935056255462,20
qwen2.5:7b,bench,location,0.8,0.41039134083406165,20
qwen2.5:7b,bench,material,1.0,0.0,20
qwen2.5:7b,bench,pattern,0.2,0.41039134083406165,20
qwen2.5:7b,bench,scenario,0.15,0.36634754853252327,20
qwen2.5:7b,bench,shape,1.0,0.0,20
qwen2.5:7b,bench,size,0.8,0.41039134083406165,20
qwen2.5:7b,bench,temperature,0.0,0.0,20
qwen2.5:7b,bench,texture,0.3,0.47016234598162726,20
qwen2.5:7b,bench,value,0.0,0.0,20
qwen2.5:7b,bench,weight,0.0,0.0,20
qwen2.5:7b,bicycle,colour,1.0,0.0,15
qwen2.5:7b,bicycle,context,0.9333333333333333,0.2581988897471611,15
qwen2.5:7b,bicycle,disposition,0.0,0.0,15
qwen2.5:7b,bicycle,function,1.0,0.0,15
qwen2.5:7b,bicycle,location,1.0,0.0,15
qwen2.5:7b,bicycle,material,1.0,0.0,15
qwen2.5:7b,bicycle,pattern,0.0,0.0,15
qwen2.5:7b,bicycle,scenario,0.9333333333333333,0.2581988897471611,15
qwen2.5:7b,bicycle,shape,1.0,0.0,15
qwen2.5:7b,bicycle,size,1.0,0.0,15
qwen2.5:7b,bicycle,temperature,0.0,0.0,15
qwen2.5:7b,bicycle,texture,0.0,0.0,15
qwen2.5:7b,bicycle,value,0.0,0.0,15
qwen2.5:7b,bicycle,weight,0.4666666666666667,0.5163977794943222,15
qwen2.5:7b,bird,colour,0.95,0.22360679774997896,20
qwen2.5:7b,bird,context,0.75,0.4442616583193193,20
qwen2.5:7b,bird,disposition,0.25,0.4442616583193193,20
qwen2.5:7b,bird,function,0.85,0.36634754853252327,20
qwen2.5:7b,bird,location,0.95,0.22360679774997896,20
qwen2.5:7b,bird,material,0.1,0.3077935056255462,20
qwen2.5:7b,bird,pattern,0.35,0.4893604849295929,20
qwen2.5:7b,bird,scenario,0.75,0.4442616583193193,20
qwen2.5:7b,bird,shape,1.0,0.0,20
qwen2.5:7b,bird,size,1.0,0.0,20
qwen2.5:7b,bird,temperature,0.4,0.5026246899500346,20
qwen2.5:7b,bird,texture,0.0,0.0,20
qwen2.5:7b,bird,value,0.0,0.0,20
qwen2.5:7b,bird,weight,0.05,0.22360679774997896,20
qwen2.5:7b,boat,colour,0.45454545454545453,0.5222329678670935,11
qwen2.5:7b,boat,context,0.6363636363636364,0.504524979109513,11
qwen2.5:7b,boat,disposition,0.0,0.0,11
qwen2.5:7b,boat,function,1.0,0.0,11
qwen2.5:7b,boat,location,0.45454545454545453,0.5222329678670935,11
qwen2.5:7b,boat,material,1.0,0.0,11
qwen2.5:7b,boat,pattern,0.0,0.0,11
qwen2.5:7b,boat,scenario,0.45454545454545453,0.5222329678670935,11
qwen2.5:7b,boat,shape,1.0,0.0,11
qwen2.5:7b,boat,size,0.8181818181818182,0.40451991747794525,11
qwen2.5:7b,boat,temperature,0.0,0.0,11
qwen2.5:7b,boat,texture,0.0,0.0,11
qwen2.5:7b,boat,value,0.0,0.0,11
qwen2.5:7b,boat,weight,0.09090909090909091,0.30151134457776363,11
qwen2.5:7b,book,colour,0.0,0.0,20
qwen2.5:7b,book,context,1.0,0.0,20
qwen2.5:7b,book,disposition,0.0,0.0,20
qwen2.5:7b,book,function,1.0,0.0,20
qwen2.5:7b,book,location,1.0,0.0,20
qwen2.5:7b,book,material,1.0,0.0,20
qwen2.5:7b,book,pattern,0.05,0.22360679774997896,20
qwen2.5:7b,book,scenario,0.0,0.0,20
qwen2.5:7b,book,shape,0.0,0.0,20
qwen2.5:7b,book,size,0.7,0.4701623459816272,20
qwen2.5:7b,book,temperature,0.0,0.0,20
qwen2.5:7b,book,texture,0.0,0.0,20
qwen2.5:7b,book,value,0.6,0.5026246899500346,20
qwen2.5:7b,book,weight,0.25,0.4442616583193193,20
qwen2.5:7b,bottle,colour,1.0,0.0,15
qwen2.5:7b,bottle,context,0.9333333333333333,0.2581988897471611,15
qwen2.5:7b,bottle,disposition,0.0,0.0,15
qwen2.5:7b,bottle,function,1.0,0.0,15
qwen2.5:7b,bottle,location,1.0,0.0,15
qwen2.5:7b,bottle,material,1.0,0.0,15
qwen2.5:7b,bottle,pattern,0.0,0.0,15
qwen2.5:7b,bottle,scenario,0.8666666666666667,0.3518657752744984,15
qwen2.5:7b,bottle,shape,1.0,0.0,15
qwen2.5:7b,bottle,size,1.0,0.0,15
qwen2.5:7b,bottle,temperature,0.0,0.0,15
qwen2.5:7b,bottle,texture,0.0,0.0,15
qwen2.5:7b,bottle,value,0.0,0.0,15
qwen2.5:7b,bottle,weight,0.0,0.0,15
qwen2.5:7b,bowl,colour,0.2222222222222222,0.44095855184409843,9
qwen2.5:7b,bowl,context,0.8888888888888888,0.3333333333333333,9
qwen2.5:7b,bowl,disposition,0.0,0.0,9
qwen2.5:7b,bowl,function,1.0,0.0,9
qwen2.5:7b,bowl,location,0.8888888888888888,0.3333333333333333,9
qwen2.5:7b,bowl,material,1.0,0.0,9
qwen2.5:7b,bowl,pattern,0.0,0.0,9
qwen2.5:7b,bowl,scenario,0.6666666666666666,0.5,9
qwen2.5:7b,bowl,shape,1.0,0.0,9
qwen2.5:7b,bowl,size,1.0,0.0,9
qwen2.5:7b,bowl,temperature,0.0,0.0,9
qwen2.5:7b,bowl,texture,0.0,0.0,9
qwen2.5:7b,bowl,value,0.0,0.0,9
qwen2.5:7b,bowl,weight,0.0,0.0,9
qwen2.5:7b,broccoli,colour,1.0,0.0,19
qwen2.5:7b,broccoli,context,1.0,0.0,19
qwen2.5:7b,broccoli,disposition,0.0,0.0,19
qwen2.5:7b,broccoli,function,1.0,0.0,19
qwen2.5:7b,broccoli,location,1.0,0.0,19
qwen2.5:7b,broccoli,material,0.05263157894736842,0.22941573387056174,19
qwen2.5:7b,broccoli,pattern,0.0,0.0,19
qwen2.5:7b,broccoli,scenario,0.7894736842105263,0.41885390829169555,19
qwen2.5:7b,broccoli,shape,1.0,0.0,19
qwen2.5:7b,broccoli,size,0.42105263157894735,0.5072572735017882,19
qwen2.5:7b,broccoli,temperature,0.0,0.0,19
qwen2.5:7b,broccoli,texture,0.3684210526315789,0.49559462778335217,19
qwen2.5:7b,broccoli,value,0.10526315789473684,0.3153017676423057,19
qwen2.5:7b,broccoli,weight,0.0,0.0,19
qwen2.5:7b,bus,colour,0.47368421052631576,0.512989176042577,19
qwen2.5:7b,bus,context,0.8947368421052632,0.3153017676423058,19
qwen2.5:7b,bus,disposition,0.05263157894736842,0.22941573387056177,19
qwen2.5:7b,bus,function,1.0,0.0,19
qwen2.5:7b,bus,location,0.8947368421052632,0.3153017676423058,19
qwen2.5:7b,bus,material,0.7894736842105263,0.41885390829169555,19
qwen2.5:7b,bus,pattern,0.15789473684210525,0.3746343246326776,19
qwen2.5:7b,bus,scenario,0.631578947368421,0.49559462778335206,19
qwen2.5:7b,bus,shape,0.9473684210526315,0.22941573387056177,19
qwen2.5:7b,bus,size,1.0,0.0,19
qwen2.5:7b,bus,temperature,0.0,0.0,19
qwen2.5:7b,bus,texture,0.0,0.0,19
qwen2.5:7b,bus,value,0.0,0.0,19
qwen2.5:7b,bus,weight,0.0,0.0,19
qwen2.5:7b,cake,colour,1.0,0.0,20
qwen2.5:7b,cake,context,1.0,0.0,20
qwen2.5:7b,cake,disposition,0.0,0.0,20
qwen2.5:7b,cake,function,1.0,0.0,20
qwen2.5:7b,cake,location,1.0,0.0,20
qwen2.5:7b,cake,material,0.85,0.3663475485325232,20
qwen2.5:7b,cake,pattern,0.1,0.3077935056255462,20
qwen2.5:7b,cake,scenario,1.0,0.0,20
qwen2.5:7b,cake,shape,1.0,0.0,20
qwen2.5:7b,cake,size,0.6,0.5026246899500346,20
qwen2.5:7b,cake,temperature,0.25,0.44426165831931935,20
qwen2.5:7b,cake,texture,1.0,0.0,20
qwen2.5:7b,cake,value,0.0,0.0,20
qwen2.5:7b,cake,weight,0.0,0.0,20
qwen2.5:7b,car,colour,1.0,0.0,11
qwen2.5:7b,car,context,0.45454545454545453,0.5222329678670935,11
qwen2.5:7b,car,disposition,0.0,0.0,11
qwen2.5:7b,car,function,1.0,0.0,11
qwen2.5:7b,car,location,1.0,0.0,11
qwen2.5:7b,car,material,0.9090909090909091,0.30151134457776363,11
qwen2.5:7b,car,pattern,0.36363636363636365,0.504524979109513,11
qwen2.5:7b,car,scenario,0.36363636363636365,0.504524979109513,11
qwen2.5:7b,car,shape,1.0,0.0,11
qwen2.5:7b,car,size,1.0,0.0,11
qwen2.5:7b,car,temperature,0.0,0.0,11
qwen2.5:7b,car,texture,0.0,0.0,11
qwen2.5:7b,car,value,0.18181818181818182,0.40451991747794525,11
qwen2.5:7b,car,weight,0.09090909090909091,0.30151134457776363,11
qwen2.5:7b,carrot,colour,1.0,0.0,17
qwen2.5:7b,carrot,context,0.7058823529411765,0.46966821831386213,17
qwen2.5:7b,carrot,disposition,0.0,0.0,17
qwen2.5:7b,carrot,function,0.9411764705882353,0.24253562503633297,17
qwen2.5:7b,carrot,location,1.0,0.0,17
qwen2.5:7b,carrot,material,0.8235294117647058,0.3929526239966879,17
qwen2.5:7b,carrot,pattern,0.0,0.0,17
qwen2.5:7b,carrot,scenario,0.17647058823529413,0.3929526239966879,17
qwen2.5:7b,carrot,shape,1.0,0.0,17
qwen2.5:7b,carrot,size,0.35294117647058826,0.49259218307188907,17
qwen2.5:7b,carrot,temperature,0.0,0.0,17
qwen2.5:7b,carrot,texture,0.29411764705882354,0.4696682183138621,17
qwen2.5:7b,carrot,value,0.058823529411764705,0.24253562503633297,17
qwen2.5:7b,carrot,weight,0.11764705882352941,0.3321055820775357,17
qwen2.5:7b,cat,colour,1.0,0.0,19
qwen2.5:7b,cat,context,0.7894736842105263,0.41885390829169544,19
qwen2.5:7b,cat,disposition,1.0,0.0,19
qwen2.5:7b,cat,function,0.3157894736842105,0.47756693294091923,19
qwen2.5:7b,cat,location,1.0,0.0,19
qwen2.5:7b,cat,material,0.05263157894736842,0.22941573387056177,19
qwen2.5:7b,cat,pattern,0.5789473684210527,0.5072572735017881,19
qwen2.5:7b,cat,scenario,0.8947368421052632,0.3153017676423058,19
qwen2.5:7b,cat,shape,1.0,0.0,19
qwen2.5:7b,cat,size,1.0,0.0,19
qwen2.5:7b,cat,temperature,0.0,0.0,19
qwen2.5:7b,cat,texture,1.0,0.0,19
qwen2.5:7b,cat,value,0.0,0.0,19
qwen2.5:7b,cat,weight,0.10526315789473684,0.3153017676423058,19
qwen2.5:7b,cell phone,colour,0.07692307692307693,0.2773500981126145,13
qwen2.5:7b,cell phone,context,0.8461538461538461,0.3755338080994054,13
qwen2.5:7b,cell phone,disposition,0.0,0.0,13
qwen2.5:7b,cell phone,function,1.0,0.0,13
qwen2.5:7b,cell phone,location,1.0,0.0,13
qwen2.5:7b,cell phone,material,0.5384615384615384,0.5188745216627708,13
qwen2.5:7b,cell phone,pattern,0.15384615384615385,0.37553380809940534,13
qwen2.5:7b,cell phone,scenario,0.9230769230769231,0.2773500981126145,13
qwen2.5:7b,cell phone,shape,0.46153846153846156,0.5188745216627708,13
qwen2.5:7b,cell phone,size,0.6923076923076923,0.4803844614152614,13
qwen2.5:7b,cell phone,temperature,0.0,0.0,13
qwen2.5:7b,cell phone,texture,0.0,0.0,13
qwen2.5:7b,cell phone,value,0.07692307692307693,0.2773500981126146,13
qwen2.5:7b,cell phone,weight,0.6153846153846154,0.5063696835418333,13
qwen2.5:7b,chair,colour,1.0,0.0,20
qwen2.5:7b,chair,context,0.55,0.5104177855340404,20
qwen2.5:7b,chair,disposition,0.0,0.0,20
qwen2.5:7b,chair,function,1.0,0.0,20
qwen2.5:7b,chair,location,1.0,0.0,20
qwen2.5:7b,chair,material,1.0,0.0,20
qwen2.5:7b,chair,pattern,0.1,0.3077935056255462,20
qwen2.5:7b,chair,scenario,0.2,0.41039134083406165,20
qwen2.5:7b,chair,shape,1.0,0.0,20
qwen2.5:7b,chair,size,1.0,0.0,20
qwen2.5:7b,chair,temperature,0.0,0.0,20
qwen2.5:7b,chair,texture,0.3,0.4701623459816273,20
qwen2.5:7b,chair,value,0.0,0.0,20
qwen2.5:7b,chair,weight,0.05,0.22360679774997896,20
qwen2.5:7b,clock,colour,1.0,0.0,17
qwen2.5:7b,clock,context,0.4117647058823529,0.5072996561958923,17
qwen2.5:7b,clock,disposition,0.0,0.0,17
qwen2.5:7b,clock,function,1.0,0.0,17
qwen2.5:7b,clock,location,1.0,0.0,17
qwen2.5:7b,clock,material,1.0,0.0,17
qwen2.5:7b,clock,pattern,0.47058823529411764,0.5144957554275265,17
qwen2.5:7b,clock,scenario,0.11764705882352941,0.3321055820775357,17
qwen2.5:7b,clock,shape,1.0,0.0,17
qwen2.5:7b,clock,size,1.0,0.0,17
qwen2.5:7b,clock,temperature,0.0,0.0,17
qwen2.5:7b,clock,texture,0.0,0.0,17
qwen2.5:7b,clock,value,0.0,0.0,17
qwen2.5:7b,clock,weight,0.058823529411764705,0.24253562503633294,17
qwen2.5:7b,couch,colour,1.0,0.0,20
qwen2.5:7b,couch,context,0.1,0.3077935056255462,20
qwen2.5:7b,couch,disposition,0.0,0.0,20
qwen2.5:7b,couch,function,1.0,0.0,20
qwen2.5:7b,couch,location,1.0,0.0,20
qwen2.5:7b,couch,material,1.0,0.0,20
qwen2.5:7b,couch,pattern,1.0,0.0,20
qwen2.5:7b,couch,scenario,0.1,0.3077935056255462,20
qwen2.5:7b,couch,shape,1.0,0.0,20
qwen2.5:7b,couch,size,1.0,0.0,20
qwen2.5:7b,couch,temperature,0.0,0.0,20
qwen2.5:7b,couch,texture,1.0,0.0,20
qwen2.5:7b,couch,value,0.0,0.0,20
qwen2.5:7b,couch,weight,0.1,0.3077935056255462,20
qwen2.5:7b,cow,colour,1.0,0.0,20
qwen2.5:7b,cow,context,1.0,0.0,20
qwen2.5:7b,cow,disposition,0.3,0.4701623459816272,20
qwen2.5:7b,cow,function,0.85,0.3663475485325232,20
qwen2.5:7b,cow,location,1.0,0.0,20
qwen2.5:7b,cow,material,0.0,0.0,20
qwen2.5:7b,cow,pattern,0.05,0.22360679774997896,20
qwen2.5:7b,cow,scenario,1.0,0.0,20
qwen2.5:7b,cow,shape,0.95,0.22360679774997894,20
qwen2.5:7b,cow,size,1.0,0.0,20
qwen2.5:7b,cow,temperature,0.0,0.0,20
qwen2.5:7b,cow,texture,0.05,0.22360679774997896,20
qwen2.5:7b,cow,value,0.0,0.0,20
qwen2.5:7b,cow,weight,0.35,0.4893604849295929,20
qwen2.5:7b,cup,colour,1.0,0.0,20
qwen2.5:7b,cup,context,0.75,0.44426165831931924,20
qwen2.5:7b,cup,disposition,0.0,0.0,20
qwen2.5:7b,cup,function,1.0,0.0,20
qwen2.5:7b,cup,location,1.0,0.0,20
qwen2.5:7b,cup,material,1.0,0.0,20
qwen2.5:7b,cup,pattern,0.1,0.3077935056255462,20
qwen2.5:7b,cup,scenario,0.15,0.3663475485325232,20
qwen2.5:7b,cup,shape,1.0,0.0,20
qwen2.5:7b,cup,size,1.0,0.0,20
qwen2.5:7b,cup,temperature,0.05,0.22360679774997896,20
qwen2.5:7b,cup,texture,0.0,0.0,20
qwen2.5:7b,cup,value,0.05,0.22360679774997894,20
qwen2.5:7b,cup,weight,0.0,0.0,20
qwen2.5:7b,dining table,colour,1.0,0.0,20
qwen2.5:7b,dining table,context,0.9,0.3077935056255462,20
qwen2.5:7b,dining table,disposition,0.05,0.22360679774997896,20
qwen2.5:7b,dining table,function,1.0,0.0,20
qwen2.5:7b,dining table,location,1.0,0.0,20
qwen2.5:7b,dining table,material,1.0,0.0,20
qwen2.5:7b,dining table,pattern,0.2,0.41039134083406165,20
qwen2.5:7b,dining table,scenario,0.65,0.4893604849295929,20
qwen2.5:7b,dining table,shape,1.0,0.0,20
qwen2.5:7b,dining table,size,1.0,0.0,20
qwen2.5:7b,dining table,temperature,0.0,0.0,20
qwen2.5:7b,dining table,texture,0.2,0.41039134083406165,20
qwen2.5:7b,dining table,value,0.0,0.0,20
qwen2.5:7b,dining table,weight,0.0,0.0,20
qwen2.5:7b,dog,colour,1.0,0.0,20
qwen2.5:7b,dog,context,1.0,0.0,20
qwen2.5:7b,dog,disposition,1.0,0.0,20
qwen2.5:7b,dog,function,0.95,0.22360679774997896,20
qwen2.5:7b,dog,location,1.0,0.0,20
qwen2.5:7b,dog,material,0.1,0.3077935056255462,20
qwen2.5:7b,dog,pattern,0.1,0.30779350562554625,20
qwen2.5:7b,dog,scenario,1.0,0.0,20
qwen2.5:7b,dog,shape,0.85,0.36634754853252327,20
qwen2.5:7b,dog,size,1.0,0.0,20
qwen2.5:7b,dog,temperature,0.0,0.0,20
qwen2.5:7b,dog,texture,0.2,0.41039134083406165,20
qwen2.5:7b,dog,value,0.0,0.0,20
qwen2.5:7b,dog,weight,0.25,0.4442616583193193,20
qwen2.5:7b,donut,colour,0.9375,0.24999999999999997,16
qwen2.5:7b,donut,context,1.0,0.0,16
qwen2.5:7b,donut,disposition,0.0,0.0,16
qwen2.5:7b,donut,function,1.0,0.0,16
qwen2.5:7b,donut,location,1.0,0.0,16
qwen2.5:7b,donut,material,0.5625,0.51234753829798,16
qwen2.5:7b,donut,pattern,0.0,0.0,16
qwen2.5:7b,donut,scenario,1.0,0.0,16
qwen2.5:7b,donut,shape,1.0,0.0,16
qwen2.5:7b,donut,size,0.875,0.3415650255319866,16
qwen2.5:7b,donut,temperature,0.9375,0.24999999999999997,16
qwen2.5:7b,donut,texture,1.0,0.0,16
qwen2.5:7b,donut,value,0.0,0.0,16
qwen2.5:7b,donut,weight,0.0,0.0,16
qwen2.5:7b,elephant,colour,1.0,0.0,20
qwen2.5:7b,elephant,context,0.75,0.4442616583193193,20
qwen2.5:7b,elephant,disposition,0.2,0.41039134083406165,20
qwen2.5:7b,elephant,function,0.65,0.4893604849295929,20
qwen2.5:7b,elephant,location,0.6,0.5026246899500346,20
qwen2.5:7b,elephant,material,0.0,0.0,20
qwen2.5:7b,elephant,pattern,0.1,0.3077935056255462,20
qwen2.5:7b,elephant,scenario,0.7,0.4701623459816272,20
