model,concept,domain,dimension,measurement,avg_mean,avg_std
qwen2.5:1.5b,vase,weight,weight,grams,113.27649999999998,86.95495629317152
qwen2.5:1.5b,vase,weight,weight,kilograms,0.5285,0.3825575292134436
qwen2.5:1.5b,vase,weight,weight,ounces,1.6614999999999998,0.7136361670679034
qwen2.5:1.5b,vase,weight,weight,pounds,1.135,0.6241752452974286
qwen2.5:1.5b,wine glass,size,height,centimeters,10.2875,1.7645541407929293
qwen2.5:1.5b,wine glass,size,height,feet,2.0747948999999997,2.432402668780114
qwen2.5:1.5b,wine glass,size,height,inches,1.86455,1.1252248184719635
qwen2.5:1.5b,wine glass,size,height,meters,0.13625,0.03102948512896115
qwen2.5:1.5b,wine glass,size,height,millimeters,92.179,48.42091956560664
qwen2.5:1.5b,wine glass,size,length,centimeters,10.1375,1.52926495931525
qwen2.5:1.5b,wine glass,size,length,feet,1.8525594623979018,2.0217763372578754
qwen2.5:1.5b,wine glass,size,length,inches,3.6015,2.3645947132425755
qwen2.5:1.5b,wine glass,size,length,meters,0.13825,0.05094566248775051
qwen2.5:1.5b,wine glass,size,length,millimeters,191.375,255.57792482508097
qwen2.5:1.5b,wine glass,size,width,centimeters,9.647499999999999,1.1254794300067954
qwen2.5:1.5b,wine glass,size,width,feet,1.18552,1.1090613563777825
qwen2.5:1.5b,wine glass,size,width,inches,2.82,2.076015921245104
qwen2.5:1.5b,wine glass,size,width,meters,0.18021875,0.150320829455176
qwen2.5:1.5b,wine glass,size,width,millimeters,169.432,264.5140730630812
qwen2.5:1.5b,wine glass,temperature,temperature,celsius,15.565000000000001,3.040996201039528
qwen2.5:1.5b,wine glass,temperature,temperature,fahrenheit,63.1915,6.066848028424644
qwen2.5:1.5b,wine glass,temperature,temperature,kelvin,34.5325,60.93495296971231
qwen2.5:1.5b,wine glass,value,monetary_value,US dollars,13.620499999999998,11.475185802875973
qwen2.5:1.5b,wine glass,value,monetary_value,euros,9.709999999999999,5.7301510956472494
qwen2.5:1.5b,wine glass,value,monetary_value,pounds,0.496,0.26648590364615027
qwen2.5:1.5b,wine glass,weight,weight,grams,150.123,104.20535773174045
qwen2.5:1.5b,wine glass,weight,weight,kilograms,0.3288888888888889,0.1423702252781516
qwen2.5:1.5b,wine glass,weight,weight,ounces,2.497125,4.017092760940429
qwen2.5:1.5b,wine glass,weight,weight,pounds,1.4044117647058822,2.8762800858666293
qwen2.5:1.5b,zebra,size,height,centimeters,279.5693,350.1436909542469
qwen2.5:1.5b,zebra,size,height,feet,64.3947,164.80148777978792
qwen2.5:1.5b,zebra,size,height,inches,61.9525,17.101457886452412
qwen2.5:1.5b,zebra,size,height,meters,12.62133,35.76751348786097
qwen2.5:1.5b,zebra,size,height,millimeters,1127.9950000000001,538.2832474049718
qwen2.5:1.5b,zebra,size,length,centimeters,414.65,467.0675579444697
qwen2.5:1.5b,zebra,size,length,feet,58.69199999999999,144.69453867408146
qwen2.5:1.5b,zebra,size,length,inches,121.16,152.62368633858557
qwen2.5:1.5b,zebra,size,length,meters,57.57728999999999,71.29337370152403
qwen2.5:1.5b,zebra,size,length,millimeters,1178.8736842105263,824.8791856603441
qwen2.5:1.5b,zebra,size,width,centimeters,202.266,238.06998584892062
qwen2.5:1.5b,zebra,size,width,feet,11.747,16.81677642931856
qwen2.5:1.5b,zebra,size,width,inches,148.60325,241.414994706511
qwen2.5:1.5b,zebra,size,width,meters,15.846486474308424,45.900824712445775
qwen2.5:1.5b,zebra,size,width,millimeters,1105.54515,865.3288326951829
qwen2.5:1.5b,zebra,temperature,temperature,celsius,22.366,4.700012765940109
qwen2.5:1.5b,zebra,temperature,temperature,fahrenheit,71.588,4.422018591215173
qwen2.5:1.5b,zebra,temperature,temperature,kelvin,277.773,63.231240205255645
qwen2.5:1.5b,zebra,value,monetary_value,US dollars,4087.1682352941175,11928.576995211039
qwen2.5:1.5b,zebra,value,monetary_value,euros,522.1665,533.8437593654355
qwen2.5:1.5b,zebra,value,monetary_value,pounds,356.1495,218.78512434939208
qwen2.5:1.5b,zebra,weight,weight,grams,18342.298485,72482.03385223125
qwen2.5:1.5b,zebra,weight,weight,kilograms,378.347,49.54944973936323
qwen2.5:1.5b,zebra,weight,weight,ounces,584.5109177290549,231.57464085737547
qwen2.5:1.5b,zebra,weight,weight,pounds,417.379,305.3999510029948
qwen2.5:7b,TV,size,height,centimeters,63.31,8.56344126597418
qwen2.5:7b,TV,size,height,feet,2.95,0.872081599272381
qwen2.5:7b,TV,size,height,inches,32.0,0.0
qwen2.5:7b,TV,size,height,meters,1.5,0.0
qwen2.5:7b,TV,size,height,millimeters,517.5,110.35230663174814
qwen2.5:7b,TV,size,length,centimeters,50.510000000000005,11.705234996179678
qwen2.5:7b,TV,size,length,feet,10.45,0.5826437026266796
qwen2.5:7b,TV,size,length,inches,36.45,4.157744834073293
qwen2.5:7b,TV,size,length,meters,1.65,0.36634754853252316
qwen2.5:7b,TV,size,length,millimeters,1581.5,2114.5990661414553
qwen2.5:7b,TV,size,width,centimeters,72.96000000000001,8.07793616164296
qwen2.5:7b,TV,size,width,feet,9.3,2.284962282309918
qwen2.5:7b,TV,size,width,inches,40.5,0.0
qwen2.5:7b,TV,size,width,meters,1.5,0.0
qwen2.5:7b,TV,size,width,millimeters,867.5,300.5586903015607
qwen2.5:7b,TV,temperature,temperature,celsius,22.85,0.366347548532523
qwen2.5:7b,TV,temperature,temperature,fahrenheit,72.0,0.0
qwen2.5:7b,TV,temperature,temperature,kelvin,296.4,2.446802424647968
qwen2.5:7b,TV,value,monetary_value,US dollars,165.0,48.93604849295929
qwen2.5:7b,TV,value,monetary_value,euros,152.525,11.292143286373937
qwen2.5:7b,TV,value,monetary_value,pounds,135.0,54.04676337745811
qwen2.5:7b,TV,weight,weight,grams,3650.0,461.6902584383193
qwen2.5:7b,TV,weight,weight,kilograms,5.67,1.3955191450533835
qwen2.5:7b,TV,weight,weight,ounces,61.595000000000006,39.612750140380435
qwen2.5:7b,TV,weight,weight,pounds,24.75,1.4734492293862544
qwen2.5:7b,airplane,size,height,centimeters,3255.0,1521.5902346247046
qwen2.5:7b,airplane,size,height,feet,30.0,0.0
qwen2.5:7b,airplane,size,height,inches,214.5,158.62816501757217
qwen2.5:7b,airplane,size,height,meters,4.15,0.5155477414209189
qwen2.5:7b,airplane,size,height,millimeters,23400.0,33811.24073440666
qwen2.5:7b,airplane,size,length,centimeters,3000.0,0.0
qwen2.5:7b,airplane,size,length,feet,60.0,0.0
qwen2.5:7b,airplane,size,length,inches,600.0,0.0
qwen2.5:7b,airplane,size,length,meters,30.0,0.0
qwen2.5:7b,airplane,size,length,millimeters,30000.0,0.0
qwen2.5:7b,airplane,size,width,centimeters,685.0,844.9696350819515
qwen2.5:7b,airplane,size,width,feet,67.515,9.541007063694783
qwen2.5:7b,airplane,size,width,inches,80.0,0.0
qwen2.5:7b,airplane,size,width,meters,30.0,0.0
qwen2.5:7b,airplane,size,width,millimeters,20750.0,3354.101966249684
qwen2.5:7b,airplane,temperature,temperature,celsius,23.5,3.6634754853252325
qwen2.5:7b,airplane,temperature,temperature,fahrenheit,74.25,2.4468024246479634
qwen2.5:7b,airplane,temperature,temperature,kelvin,298.97249999999997,2.5094807074477856
qwen2.5:7b,airplane,value,monetary_value,US dollars,823529.4117647059,1380004.2625680119
qwen2.5:7b,airplane,value,monetary_value,euros,1450000.0,809483.2659757314
qwen2.5:7b,airplane,value,monetary_value,pounds,38500.0,20844.032340469206
qwen2.5:7b,airplane,weight,weight,grams,875000.0,602516.651877335
qwen2.5:7b,airplane,weight,weight,kilograms,18875.0,7715.11674025672
qwen2.5:7b,airplane,weight,weight,ounces,128750.0,142845.84071832933
qwen2.5:7b,airplane,weight,weight,pounds,49750.0,26826.68545742427
qwen2.5:7b,apple,size,height,centimeters,6.575,0.9634778013448004
qwen2.5:7b,apple,size,height,feet,0.18250000000000002,0.14443629081800446
qwen2.5:7b,apple,size,height,inches,2.575,0.18317377426626164
qwen2.5:7b,apple,size,height,meters,0.2575,0.18372963546300422
qwen2.5:7b,apple,size,height,millimeters,49.25,2.4468024246479647
qwen2.5:7b,apple,size,length,centimeters,7.601999999999999,0.27267871976105207
qwen2.5:7b,apple,size,length,feet,0.17750000000000002,0.07517523388373118
qwen2.5:7b,apple,size,length,inches,2.525,0.11180339887498947
qwen2.5:7b,apple,size,length,meters,0.15,0.0
qwen2.5:7b,apple,size,length,millimeters,51.1,1.0208355710680803
qwen2.5:7b,apple,size,width,centimeters,7.374,0.2554747901869236
qwen2.5:7b,apple,size,width,feet,0.2475,0.06972691091152082
qwen2.5:7b,apple,size,width,inches,2.825,0.24468024246479644
qwen2.5:7b,apple,size,width,meters,0.15,0.0
qwen2.5:7b,apple,size,width,millimeters,58.4,12.987443328481795
qwen2.5:7b,apple,temperature,temperature,celsius,20.8,1.1168564908047194
qwen2.5:7b,apple,temperature,temperature,fahrenheit,53.333333333333336,8.997354108424373
qwen2.5:7b,apple,temperature,temperature,kelvin,285.65,7.863975156570489
qwen2.5:7b,apple,value,monetary_value,US dollars,0.5,0.0
qwen2.5:7b,apple,value,monetary_value,euros,0.5,0.0
qwen2.5:7b,apple,value,monetary_value,pounds,0.4375,0.1110654145798298
qwen2.5:7b,apple,weight,weight,grams,150.0,0.0
qwen2.5:7b,apple,weight,weight,kilograms,0.16499999999999998,0.023508117299081366
qwen2.5:7b,apple,weight,weight,ounces,1.4,1.8467610337532774
qwen2.5:7b,apple,weight,weight,pounds,0.39499999999999996,0.09017526793621643
qwen2.5:7b,backpack,size,height,centimeters,52.0,4.9736145915484
qwen2.5:7b,backpack,size,height,feet,1.5,0.0
qwen2.5:7b,backpack,size,height,inches,17.45,1.145931016569864
qwen2.5:7b,backpack,size,height,meters,0.52,0.04103913408340617
qwen2.5:7b,backpack,size,height,millimeters,562.5,62.565754884045994
qwen2.5:7b,backpack,size,length,centimeters,48.75,2.221308291596596
qwen2.5:7b,backpack,size,length,feet,1.55,0.15389675281277318
qwen2.5:7b,backpack,size,length,inches,19.975,2.5622512716256707
qwen2.5:7b,backpack,size,length,meters,0.51,0.030779350562554632
qwen2.5:7b,backpack,size,length,millimeters,550.0,51.29891760425772
qwen2.5:7b,backpack,size,width,centimeters,48.5,2.350811729908137
qwen2.5:7b,backpack,size,width,feet,1.525,0.11180339887498947
qwen2.5:7b,backpack,size,width,inches,15.775,1.9158274287738197
qwen2.5:7b,backpack,size,width,meters,0.5,0.0
qwen2.5:7b,backpack,size,width,millimeters,497.5,61.718802048612304
qwen2.5:7b,backpack,temperature,temperature,celsius,20.5,0.0
qwen2.5:7b,backpack,temperature,temperature,fahrenheit,71.77777777777777,0.9428090415820638
qwen2.5:7b,backpack,temperature,temperature,kelvin,293.65,1.5389675281277304
qwen2.5:7b,backpack,value,monetary_value,US dollars,26.25,5.5901699437494745
qwen2.5:7b,backpack,value,monetary_value,euros,22.0,4.701623459816273
qwen2.5:7b,backpack,value,monetary_value,pounds,0.0,0.0
qwen2.5:7b,backpack,weight,weight,grams,1575.0,437.5469899577103
qwen2.5:7b,backpack,weight,weight,kilograms,3.475,1.0062305898749053
qwen2.5:7b,backpack,weight,weight,ounces,5.0,0.0
qwen2.5:7b,backpack,weight,weight,pounds,5.0,0.0
qwen2.5:7b,banana,size,height,centimeters,3.25,0.30348848933344197
qwen2.5:7b,banana,size,height,feet,16.0,2.051956704170308
qwen2.5:7b,banana,size,height,inches,8.875,2.377941391867742
qwen2.5:7b,banana,size,height,meters,6.0,0.0
qwen2.5:7b,banana,size,height,millimeters,1380.0,369.3522067506555
qwen2.5:7b,banana,size,length,centimeters,15.0,0.0
qwen2.5:7b,banana,size,length,feet,3.0949999999999998,0.3413980544451701
qwen2.5:7b,banana,size,length,inches,6.15,0.36634754853252327
qwen2.5:7b,banana,size,length,meters,0.24,0.0699623959145573
qwen2.5:7b,banana,size,length,millimeters,150.0,0.0
qwen2.5:7b,banana,size,width,centimeters,6.882,0.6126010120788246
qwen2.5:7b,banana,size,width,feet,3.0774999999999997,0.41563996312598295
qwen2.5:7b,banana,size,width,inches,3.35,0.23508117299081366
qwen2.5:7b,banana,size,width,meters,0.15,0.0
qwen2.5:7b,banana,size,width,millimeters,51.864999999999995,6.28366931020403
qwen2.5:7b,banana,temperature,temperature,celsius,24.35,0.2350811729908137
qwen2.5:7b,banana,temperature,temperature,fahrenheit,80.75,1.8317377426626154
qwen2.5:7b,banana,temperature,temperature,kelvin,298.15,0.0
qwen2.5:7b,banana,value,monetary_value,US dollars,0.5,0.0
qwen2.5:7b,banana,value,monetary_value,euros,0.5,0.0
qwen2.5:7b,banana,value,monetary_value,pounds,0.5,0.0
qwen2.5:7b,banana,weight,weight,grams,120.0,0.0
qwen2.5:7b,banana,weight,weight,kilograms,0.18825,0.06491441734273956
qwen2.5:7b,banana,weight,weight,ounces,1.3,1.6415653633362466
qwen2.5:7b,banana,weight,weight,pounds,0.5,0.0
qwen2.5:7b,baseball bat,size,height,centimeters,76.21000000000001,10.255365732912185
qwen2.5:7b,baseball bat,size,height,feet,2.5,0.0
qwen2.5:7b,baseball bat,size,height,inches,34.0,0.0
qwen2.5:7b,baseball bat,size,height,meters,0.9144,0.0
qwen2.5:7b,baseball bat,size,height,millimeters,848.1,98.51844604197893
qwen2.5:7b,baseball bat,size,length,centimeters,91.631,9.084885017955578
qwen2.5:7b,baseball bat,size,length,feet,3.3625,0.3390679950439998
qwen2.5:7b,baseball bat,size,length,inches,34.0,0.0
qwen2.5:7b,baseball bat,size,length,meters,0.9144,0.0
qwen2.5:7b,baseball bat,size,length,millimeters,960.0,0.0
qwen2.5:7b,baseball bat,size,width,centimeters,7.112,1.5635910085777747
qwen2.5:7b,baseball bat,size,width,feet,1.038,0.07599168929629913
qwen2.5:7b,baseball bat,size,width,inches,2.7125,0.09158688713313082
qwen2.5:7b,baseball bat,size,width,meters,0.15728,0.021824023460397947
qwen2.5:7b,baseball bat,size,width,millimeters,73.745,6.977518409713781
qwen2.5:7b,baseball bat,temperature,temperature,celsius,20.225,0.25520889276701997
qwen2.5:7b,baseball bat,temperature,temperature,fahrenheit,71.0,1.7770466332772765
qwen2.5:7b,baseball bat,temperature,temperature,kelvin,293.65,1.538967528127739
qwen2.5:7b,baseball bat,value,monetary_value,US dollars,33.945499999999996,3.747149758922039
qwen2.5:7b,baseball bat,value,monetary_value,euros,28.3245,5.130836060936905
qwen2.5:7b,baseball bat,value,monetary_value,pounds,2.2,0.25131234497501725
qwen2.5:7b,baseball bat,weight,weight,grams,780.0,0.0
qwen2.5:7b,baseball bat,weight,weight,kilograms,0.7277,0.007637166738357463
qwen2.5:7b,baseball bat,weight,weight,ounces,33.0,0.0
qwen2.5:7b,baseball bat,weight,weight,pounds,3.3,0.25131234497501725
qwen2.5:7b,baseball glove,size,height,centimeters,25.36,0.1231174022502179
qwen2.5:7b,baseball glove,size,height,feet,1.4625,1.3160822042794487
qwen2.5:7b,baseball glove,size,height,inches,10.725,0.7340407273943893
qwen2.5:7b,baseball glove,size,height,meters,0.2875,0.09158688713313082
qwen2.5:7b,baseball glove,size,height,millimeters,294.5,23.050288273114596
qwen2.5:7b,baseball glove,size,length,centimeters,33.875,1.9991774624369367
qwen2.5:7b,baseball glove,size,length,feet,3.575,0.46665100224336503
qwen2.5:7b,baseball glove,size,length,inches,11.575,0.7826237921249269
qwen2.5:7b,baseball glove,size,length,meters,0.34249999999999997,0.18937223161082292
qwen2.5:7b,baseball glove,size,length,millimeters,330.0,25.13123449750173
qwen2.5:7b,baseball glove,size,width,centimeters,25.18,0.20416711421361555
qwen2.5:7b,baseball glove,size,width,feet,1.6,1.489878129950656
qwen2.5:7b,baseball glove,size,width,inches,9.875,0.6042611843792122
qwen2.5:7b,baseball glove,size,width,meters,0.355,0.10117728057851307
qwen2.5:7b,baseball glove,size,width,millimeters,282.0,22.61811104775156
qwen2.5:7b,baseball glove,temperature,temperature,celsius,20.025,0.1118033988749898
qwen2.5:7b,baseball glove,temperature,temperature,fahrenheit,72.4,1.7888543819998315
qwen2.5:7b,baseball glove,temperature,temperature,kelvin,295.15,2.513123449750171
qwen2.5:7b,baseball glove,value,monetary_value,US dollars,50.0,0.0
qwen2.5:7b,baseball glove,value,monetary_value,euros,47.75,5.495213227987849
qwen2.5:7b,baseball glove,value,monetary_value,pounds,21.825,4.347640013180774
qwen2.5:7b,baseball glove,weight,weight,grams,373.71999999999997,56.65052236485137
qwen2.5:7b,baseball glove,weight,weight,kilograms,0.5974999999999999,0.13905224311671305
qwen2.5:7b,baseball glove,weight,weight,ounces,15.35,7.341482712712237
qwen2.5:7b,baseball glove,weight,weight,pounds,0.55,0.22360679774997894
qwen2.5:7b,bear,size,height,centimeters,150.0,0.0
qwen2.5:7b,bear,size,height,feet,5.0,0.0
qwen2.5:7b,bear,size,height,inches,67.8,13.60959413912035
qwen2.5:7b,bear,size,height,meters,1.5,0.0
qwen2.5:7b,bear,size,height,millimeters,1840.0,150.0876936643164
qwen2.5:7b,bear,size,length,centimeters,157.5,18.31737742662616
qwen2.5:7b,bear,size,length,feet,5.0,0.0
qwen2.5:7b,bear,size,length,inches,77.6,8.425525128097982
qwen2.5:7b,bear,size,length,meters,2.375,0.2221308291596596
qwen2.5:7b,bear,size,length,millimeters,1995.0,139.45382182304158
qwen2.5:7b,bear,size,width,centimeters,155.0,15.389675281277315
qwen2.5:7b,bear,size,width,feet,5.0,0.0
qwen2.5:7b,bear,size,width,inches,74.4,7.3870441350131095
qwen2.5:7b,bear,size,width,meters,2.175,0.24468024246479644
qwen2.5:7b,bear,size,width,millimeters,1950.0,88.85233166386386
qwen2.5:7b,bear,temperature,temperature,celsius,36.86666666666667,0.097590007294854
qwen2.5:7b,bear,temperature,temperature,fahrenheit,98.6,0.0
qwen2.5:7b,bear,temperature,temperature,kelvin,310.15,0.0
qwen2.5:7b,bear,value,monetary_value,euros,0.0,0.0
qwen2.5:7b,bear,weight,weight,grams,500000.0,76777.18959499145
qwen2.5:7b,bear,weight,weight,kilograms,417.5,152.75970121661496
qwen2.5:7b,bear,weight,weight,ounces,21425.0,13769.985475664089
qwen2.5:7b,bear,weight,weight,pounds,715.0,122.58187382102494
qwen2.5:7b,bed,size,height,centimeters,172.5,49.93416718672277
qwen2.5:7b,bed,size,height,feet,6.75,0.4729526514634585
qwen2.5:7b,bed,size,height,inches,57.269000000000005,4.704808178874034
qwen2.5:7b,bed,size,height,meters,0.8025,0.011180339887498931
qwen2.5:7b,bed,size,height,millimeters,895.0,182.02082009311033
qwen2.5:7b,bed,size,length,centimeters,200.0,0.0
qwen2.5:7b,bed,size,length,feet,7.0,0.0
qwen2.5:7b,bed,size,length,inches,72.05,7.155969168242837
qwen2.5:7b,bed,size,length,meters,2.0,0.0
qwen2.5:7b,bed,size,length,millimeters,2000.0,0.0
qwen2.5:7b,bed,size,width,centimeters,190.0,0.0
qwen2.5:7b,bed,size,width,feet,6.1,0.3077935056255462
qwen2.5:7b,bed,size,width,inches,60.0,0.0
qwen2.5:7b,bed,size,width,meters,1.6400000000000001,0.1231174022502185
qwen2.5:7b,bed,size,width,millimeters,1925.0,44.42616583193193
qwen2.5:7b,bed,temperature,temperature,celsius,18.35,0.8599265574515801
qwen2.5:7b,bed,temperature,temperature,fahrenheit,69.8,2.041671142136162
qwen2.5:7b,bed,temperature,temperature,kelvin,293.15,0.0
qwen2.5:7b,bed,value,monetary_value,US dollars,130.0,41.03913408340617
qwen2.5:7b,bed,value,monetary_value,euros,60.0,30.779350562554626
qwen2.5:7b,bed,value,monetary_value,pounds,55.0,62.618309076331236
qwen2.5:7b,bed,weight,weight,grams,12500.0,9528.351047490354
qwen2.5:7b,bed,weight,weight,kilograms,10.5,0.0
qwen2.5:7b,bed,weight,weight,ounces,1085.0,1681.5641215061773
qwen2.5:7b,bed,weight,weight,pounds,50.0,0.0
qwen2.5:7b,bench,size,height,centimeters,79.5,1.5389675281277293
qwen2.5:7b,bench,size,height,feet,0.9,0.7181848464596078
qwen2.5:7b,bench,size,height,inches,24.0,0.0
qwen2.5:7b,bench,size,height,meters,0.8150000000000001,0.023508117299081307
qwen2.5:7b,bench,size,height,millimeters,800.0,0.0
qwen2.5:7b,bench,size,length,centimeters,195.0,15.389675281277313
qwen2.5:7b,bench,size,length,feet,8.45,0.1538967528127732
qwen2.5:7b,bench,size,length,inches,63.6,5.641948151779526
qwen2.5:7b,bench,size,length,meters,3.85,1.2258187382102497
