client,concept,domain,measurement,dimension,format,response,model_name,condition,response_ok_syntax,response_ok_semantics,response_error_type
llama_30b_standard,truck,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""truck"",
  ""colour"":
    ""value"" ,""true""
    :""reason"" ,""Colour is always relevant as it helps contextualize the presence or use of any object.""
  :""size"" ,""false""
    :""reason"" ,""Size is not always relevant as it is not always used to categorize or identify trucks.""
  :""shape"" ,""true""
    :""reason"" ,""Shape is always relevant as it helps contextualize",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color."",
    ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    }
  }
}
",llama_30b_standard,context,"{'concept': 'apple', 'colour': {'value': True, 'reason': 'Apples are commonly identified and categorized by their color.', 'location': {'value': True, 'reason': 'Location is always relevant as it helps contextualize the presence or use of any object.'}}}",,Missing domains
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""skis"",""colour"":""false"",""shape"":""true"",""location"":""true"",""texture"":""true"",""material"":""true"",""scenario"":""true"",""pattern"":""false"",""context"":""false"",""disposition"":""true"",""function"":""true"",""size"":""true"",""weight"":""true"",""temperature"":""false"",""value"":""false""}
",llama_30b_standard,context,"{'concept': 'skis', 'colour': 'false', 'shape': 'true', 'location': 'true', 'texture': 'true', 'material': 'true', 'scenario': 'true', 'pattern': 'false', 'context': 'false', 'disposition': 'true', 'function': 'true', 'size': 'true', 'weight': 'true', 'temperature': 'false', 'value': 'false'}",,Output format incorrect
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"" : ""apple"",
  ""colour"" :
    { ""value"" : true,
      ""reason"" : ""Apples are commonly identified and categorized by their color."",
      ""scenarios"" : [
      { ""value"" : true,
        ""reason"" : ""Apples are commonly identified and categorized by their color."",
        ""scenarios"" : [
        { ""value"" : true,
          ""reason"" : ""Apples are",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
    ""reason""
    :
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
      }
  ,
  ""location"":
    ""value""
    ,
    ""reason""
    :
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps context",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value""
    ,
  ""location"":
    ""value""
    ,
  ""size"":
    ""value""
    ,
  ""shape"":
    ""value""
    ,
  ""scenario"":
    ""value""
    ,
  ""context"":
    ""value""
    ,
  ""value"":
    ""value""
    ,
  ""weight"":
    """,llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"": {
    ""value"": false,
    ""reason"": ""The shape of the apple does not",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
  {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
  ""location"":
  {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""material"":
  {
    ""value"": true,
    ""reason"": ""The",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"":""apple"",""colour"":""true""}
",llama_30b_standard,context,"{'concept': 'apple', 'colour': 'true'}",,Missing domains
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skis"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Colour is not relevant for skiing""
  },
  ""shape"": {
    ""value"": false,
    ""reason"": ""Shape is not relevant for skiing""
  },
  ""location"": {
    ""value"": false,
    ""reason"": ""Location is not relevant for skiing""
  },
  ""texture"": {
",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
""concept"": ""skis"",
""colour"":
    ""value"" ,""reason"": ""Colour is not a relevant descriptor for skis""
,
""shape"":
    ""value"" ,""reason"": ""Shape is not a relevant descriptor for skis""
,
""location"":
    ""value"" ,""reason"": ""Location is a relevant descriptor for skis""
,
""texture"":
    ""value"" ,""reason"": ""Texture is not a",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"": ""skis"", ""colour"": {""value"": false, ""reason"": ""colour is not a relevant descriptor for skis""}, ""shape"": {""value"": true, ""reason"": ""shape is always relevant for any object""}, ""location"": {""value"": true, ""reason"": ""location is always relevant as it helps contextualize the presence or use of any object""}, ""scenario"": {""value"": false, ""reason"": ""scenario is not a relevant descriptor for skis""}, ""pattern"":",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Apples are commonly identified and categorized by their color.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""scenario"": {
    ""value"": true,
    ""reason"": ""A scenario is always relevant as",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    {
      ""value"": true,
      ""reason"": ""Apples are commonly identified and categorized by their color.""
    },
  ""location"":
    {
      ""value"": true,
      ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
    },
  ""size"":
    {
      ""value"": true,
      ""reason"": ""Size",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{ ""concept"": ""skis"",
  ""colour"":
    { ""value"": true,
      ""reason"": ""A colour property is always relevant as it helps to characterize an object.""
    },
  ""shape"":
    { ""value"": true,
      ""reason"": ""A shape property is always relevant as it helps to characterize an object.""
    },
  ""location"":
    { ""value"": true,
      ""reason"": ""Location is always relevant as it helps context",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
 ""concept"": ""apple"",
 ""colour"":
  ""value"" ,""reason"": ""Apples are commonly identified and categorized by their color."",
 ""location"":
  ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
 ""pattern"":
  ""value"" ,""reason"": ""Apple can have a variety of patterns."",
  ""context"" :""value"" ,""reason"": ""Apples are commonly identified and",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple"",
  ""colour"":
    ""value"" ,""reason"": ""Apples are commonly identified and categorized by their colour."",
  ""location"":
    ""value"" ,""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object."",
  ""weight"":
    ""value"" ,""reason"": ""Weight is always relevant as it helps contextualize the presence or use of any object."",
  ""scenario"":
",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skis"",
  ""colour"": {
    ""value"": true,
    ""reason"": ""Colour is a relevant property of skis because it helps distinguish between different types of skis.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""
  },
  ""shape"": {
    ""value"": true,
    ""reason",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""skis"",
  ""colour"": {
    ""value"": false,
    ""reason"": ""Ski colour is not a useful descriptor to differentiate a concept.""
  },
  ""shape"": {
    ""value"": false,
    ""reason"": ""Ski shape is not a useful descriptor to differentiate a concept.""
  },
  ""location"": {
    ""value"": true,
    ""reason"": ""Location is always relevant as it",llama_30b_standard,context,,,No syntax
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{
  ""concept"": ""apple""
}
",llama_30b_standard,context,{'concept': 'apple'},,Missing domains
llama_30b_standard,skis,"['colour', 'shape', 'location', 'texture', 'material', 'scenario', 'pattern', 'context', 'disposition', 'function', 'size', 'weight', 'temperature', 'value']",,,avg,"{""concept"": ""apple"", ""colour"": {""value"": true, ""reason"": ""Apples are commonly identified and categorized by their color.""}, ""location"": {""value"": true, ""reason"": ""Location is always relevant as it helps contextualize the presence or use of any object.""}}
",llama_30b_standard,context,"{'concept': 'apple', 'colour': {'value': True, 'reason': 'Apples are commonly identified and categorized by their color.'}, 'location': {'value': True, 'reason': 'Location is always relevant as it helps contextualize the presence or use of any object.'}}",,Missing domains
